Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
204,52,Female,Raincoat,Outerwear,68,Arizona,M,Yellow,Fall,4.4,Yes,Express,No,Yes,13,Bank Transfer,Bi-Weekly
205,63,Male,Boots,Footwear,106,Illinois,XL,Black,Fall,2,Yes,Standard,No,No,35,Cash,Quarterly
206,47,Male,Boots,Footwear,50,California,XS,Black,Summer,1.5,No,Free Shipping,Yes,No,58,Bank Transfer,Daily
207,30,Female,Jacket,Clothing,47,California,M,White,Spring,4.8,Yes,Express,No,No,31,Credit Card,Monthly
208,40,Male,Windbreaker,Outerwear,62,Ohio,M,Yellow,Summer,1.1,Yes,Store Pickup,No,No,26,Google Pay,Monthly
209,35,Female,Jacket,Clothing,50,Illinois,S,Orange,Summer,3.5,Yes,Next Day Air,No,No,34,Bank Transfer,Monthly
210,42,Female,Necklace,Accessories,61,Texas,M,Teal,Summer,1.1,No,Standard,No,No,49,Google Pay,Weekly
211,33,Male,Boots,Footwear,83,Michigan,XXL,Black,Summer,3.3,No,Free Shipping,Yes,Yes,15,Google Pay,Bi-Weekly
212,63,Female,Watch,Accessories,51,Colorado,S,Yellow,Fall,1.7,Yes,Standard,Yes,Yes,38,Debit Card,Daily
213,39,Male,Raincoat,Outerwear,48,Georgia,XXL,Navy,Fall,1.2,Yes,Two-Day Shipping,Yes,Yes,54,Google Pay,Bi-Weekly
214,63,Female,Skirt,Clothing,40,Georgia,M,Beige,Summer,4.9,No,Store Pickup,No,No,11,Cash,Quarterly
215,60,Male,Scarf,Accessories,111,Ohio,XXL,Cream,Fall,1.5,Yes,Store Pickup,No,Yes,11,Google Pay,Bi-Weekly
216,49,Male,Boots,Footwear,99,Oregon,XS,Red,Fall,4.9,Yes,Store Pickup,Yes,No,28,Credit Card,Bi-Weekly
217,62,Male,Heels,Footwear,104,Ohio,XS,Cream,Spring,1.2,No,Store Pickup,No,Yes,56,Apple Pay,Monthly
218,52,Female,Trench Coat,Outerwear,40,Washington,L,Teal,Summer,1.7,Yes,Standard,No,Yes,20,PayPal,Daily
219,28,Female,Skirt,Clothing,56,Oregon,XS,Purple,Spring,2.4,No,Store Pickup,Yes,No,60,Cash,Weekly
220,21,Male,Windbreaker,Outerwear,99,New York,S,Pink,Fall,3.6,No,Express,Yes,Yes,25,Google Pay,Quarterly
221,21,Female,Windbreaker,Outerwear,15,Illinois,XS,Olive,Winter,1.8,Yes,Express,Yes,No,5,Apple Pay,Daily
222,48,Female,Bracelet,Accessories,82,California,XXL,Purple,Winter,1.7,No,Free Shipping,Yes,No,2,PayPal,Monthly
223,32,Female,Trench Coat,Outerwear,30,Florida,XXL,Orange,Spring,1.3,No,Two-Day Shipping,No,Yes,35,Credit Card,Monthly
224,61,Female,Puffer Jacket,Outerwear,75,Arizona,M,White,Winter,4.6,Yes,Two-Day Shipping,Yes,Yes,60,Bank Transfer,Monthly
225,31,Male,Loafers,Footwear,47,Texas,L,White,Winter,1.8,Yes,Two-Day Shipping,No,No,58,Cash,Daily
226,53,Female,Coat,Clothing,98,Washington,M,Purple,Winter,4.7,Yes,Store Pickup,No,Yes,26,Debit Card,Weekly
227,54,Male,Jacket,Clothing,88,Washington,XL,Beige,Winter,2.1,No,Two-Day Shipping,No,Yes,11,PayPal,Monthly
228,20,Female,Mules,Footwear,99,Oregon,S,Black,Winter,4.7,No,Standard,No,No,19,PayPal,Monthly
229,26,Female,Hoodie,Clothing,128,Virginia,M,Olive,Winter,3.4,Yes,Express,No,Yes,58,Bank Transfer,Monthly
230,41,Male,Puffer Jacket,Outerwear,146,Virginia,S,White,Fall,3.8,No,Express,Yes,Yes,12,Bank Transfer,Weekly
231,20,Female,Hoodie,Clothing,27,Tennessee,M,Cream,Summer,2.1,No,Two-Day Shipping,No,Yes,43,Credit Card,Weekly
232,56,Female,Earrings,Accessories,60,Washington,L,Teal,Fall,2.4,No,Store Pickup,Yes,No,1,Apple Pay,Daily
233,32,Male,Heels,Footwear,67,Ohio,XXL,Pink,Spring,4.5,Yes,Next Day Air,Yes,Yes,38,Bank Transfer,Daily
234,56,Female,Flip Flops,Footwear,85,Illinois,L,Beige,Winter,2,No,Free Shipping,No,Yes,0,Google Pay,Annually
235,37,Male,Hat,Accessories,138,California,M,Olive,Fall,4.4,No,Store Pickup,No,Yes,9,Google Pay,Weekly
236,43,Female,Vest,Clothing,50,Oregon,XS,Orange,Winter,5,No,Next Day Air,No,No,47,Credit Card,Quarterly
237,64,Male,Oxfords,Footwear,136,Tennessee,XXL,Beige,Fall,4.4,Yes,Free Shipping,Yes,No,8,Cash,Bi-Weekly
238,59,Male,Oxfords,Footwear,71,Georgia,S,Cream,Fall,2.7,No,Free Shipping,No,No,29,Bank Transfer,Daily
239,58,Male,Raincoat,Outerwear,135,Tennessee,S,Purple,Spring,4.5,No,Two-Day Shipping,No,No,3,Bank Transfer,Weekly
240,39,Female,Heels,Footwear,132,Florida,M,Cream,Summer,4.1,No,Free Shipping,Yes,No,40,Credit Card,Daily
241,31,Male,Trench Coat,Outerwear,55,Arizona,XS,Navy,Winter,3.5,No,Next Day Air,No,No,0,Credit Card,Quarterly
242,18,Female,Oxfords,Footwear,150,New York,XS,Orange,Spring,3.5,Yes,Express,No,No,8,Credit Card,Monthly
243,22,Male,Sunglasses,Accessories,91,Ohio,L,Cream,Fall,2.7,Yes,Free Shipping,No,No,48,Debit Card,Weekly
244,32,Male,Raincoat,Outerwear,48,New York,XXL,Black,Summer,1.5,Yes,Next Day Air,No,Yes,38,Credit Card,Annually
245,21,Male,T-shirt,Clothing,121,Arizona,L,White,Fall,2.9,Yes,Express,Yes,No,26,Cash,Daily
246,44,Male,Sunglasses,Accessories,145,Oregon,XL,White,Fall,1.5,Yes,Next Day Air,Yes,Yes,49,PayPal,Quarterly
247,63,Female,Oxfords,Footwear,90,Florida,XS,Purple,Winter,4.6,No,Free Shipping,Yes,Yes,0,Cash,Daily
248,60,Female,Vest,Clothing,53,California,XL,White,Spring,4.6,Yes,Next Day Air,No,No,29,Credit Card,Daily
249,36,Female,Sneakers,Footwear,95,Illinois,XXL,White,Spring,4.4,Yes,Standard,Yes,Yes,21,PayPal,Monthly
250,41,Female,Belt,Accessories,61,California,L,Pink,Winter,2.1,No,Store Pickup,No,No,41,Bank Transfer,Weekly
251,62,Male,Dress,Clothing,55,California,L,Teal,Winter,4.2,No,Express,No,No,39,Credit Card,Annually
252,49,Male,Slip-ons,Footwear,120,Arizona,XS,White,Fall,3.6,Yes,Store Pickup,Yes,No,33,Google Pay,Annually
253,60,Male,Coat,Clothing,138,Georgia,XXL,Orange,Winter,1.6,Yes,Standard,Yes,No,54,Apple Pay,Weekly
254,38,Male,Cardigan,Clothing,99,Ohio,XS,Purple,Summer,3.2,No,Next Day Air,Yes,Yes,29,Apple Pay,Quarterly
255,49,Female,Raincoat,Outerwear,95,California,L,Cream,Spring,1.4,No,Standard,Yes,Yes,50,Google Pay,Quarterly
256,59,Female,Scarf,Accessories,102,Georgia,XS,Red,Winter,2.3,No,Store Pickup,No,No,7,Credit Card,Annually
257,39,Female,Sneakers,Footwear,89,Michigan,XL,Beige,Spring,1.2,Yes,Next Day Air,Yes,No,6,PayPal,Quarterly
258,25,Female,Heels,Footwear,70,Arizona,S,Cream,Fall,1.4,No,Standard,Yes,No,29,Cash,Quarterly
259,18,Male,Slip-ons,Footwear,125,Washington,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly
260,44,Male,Bracelet,Accessories,85,Illinois,M,Olive,Winter,4.2,Yes,Next Day Air,No,No,45,Cash,Quarterly
261,31,Female,Heels,Footwear,103,Tennessee,XXL,Navy,Summer,3,No,Store Pickup,Yes,No,35,Apple Pay,Quarterly
262,36,Female,Puffer Jacket,Outerwear,18,Michigan,XS,Black,Winter,1.6,Yes,Express,No,Yes,18,Cash,Bi-Weekly
263,62,Female,Sneakers,Footwear,67,Virginia,XL,Black,Fall,4.3,Yes,Two-Day Shipping,Yes,No,15,Google Pay,Annually
264,42,Female,Watch,Accessories,121,Virginia,XXL,Beige,Spring,1.1,No,Express,No,Yes,58,Cash,Annually
265,67,Male,Scarf,Accessories,90,Arizona,S,Orange,Spring,1.7,Yes,Store Pickup,Yes,No,2,Apple Pay,Bi-Weekly
266,28,Female,Sunglasses,Accessories,16,Georgia,L,Cream,Summer,1.2,No,Two-Day Shipping,Yes,No,31,Bank Transfer,Quarterly
267,68,Female,Belt,Accessories,149,New York,S,Purple,Spring,4.1,Yes,Next Day Air,No,Yes,22,Debit Card,Weekly
268,41,Female,Necklace,Accessories,70,Virginia,XL,Purple,Winter,5,Yes,Standard,No,No,15,Cash,Quarterly
269,61,Female,Sneakers,Footwear,112,Tennessee,XS,Pink,Fall,3.2,No,Standard,No,No,31,Credit Card,Bi-Weekly
270,50,Male,Oxfords,Footwear,39,Florida,XL,Purple,Spring,3.5,Yes,Store Pickup,Yes,No,53,Credit Card,Weekly
271,65,Male,Raincoat,Outerwear,21,Arizona,XXL,Beige,Spring,1.4,Yes,Express,No,Yes,36,Bank Transfer,Weekly
272,42,Female,Bracelet,Accessories,118,Illinois,M,Black,Winter,3.7,Yes,Store Pickup,Yes,Yes,44,Bank Transfer,Daily
273,36,Female,Belt,Accessories,37,Ohio,L,Pink,Winter,4.3,Yes,Next Day Air,Yes,Yes,8,Cash,Monthly
274,37,Female,Sunglasses,Accessories,17,Michigan,XL,Navy,Spring,1.2,No,Two-Day Shipping,Yes,No,13,Cash,Annually
275,44,Male,Scarf,Accessories,56,Florida,S,Teal,Fall,1.8,Yes,Store Pickup,Yes,No,41,Google Pay,Daily
276,34,Male,Belt,Accessories,65,Oregon,XL,Yellow,Fall,2.4,Yes,Standard,No,Yes,57,Debit Card,Bi-Weekly
277,39,Female,Parka,Outerwear,54,Colorado,XL,Beige,Fall,4.8,Yes,Standard,No,Yes,50,Debit Card,Annually
278,41,Male,Trench Coat,Outerwear,99,Tennessee,L,Yellow,Winter,2.4,No,Next Day Air,Yes,Yes,41,Google Pay,Daily
279,52,Male,Sunglasses,Accessories,82,Oregon,XXL,White,Spring,4.6,Yes,Two-Day Shipping,No,Yes,58,Credit Card,Quarterly
280,59,Male,Earrings,Accessories,108,Illinois,S,Teal,Fall,1.5,Yes,Next Day Air,No,Yes,42,Debit Card,Quarterly
281,46,Male,Loafers,Footwear,60,Colorado,XL,Orange,Summer,3.9,No,Free Shipping,Yes,Yes,48,Apple Pay,Weekly
282,41,Male,Shorts,Clothing,25,Nevada,S,Purple,Fall,2.6,No,Standard,Yes,No,6,Cash,Quarterly
283,55,Male,Hat,Accessories,111,Nevada,L,Beige,Spring,3.1,No,Express,No,No,52,Bank Transfer,Bi-Weekly
284,56,Male,Parka,Outerwear,143,Tennessee,S,Yellow,Summer,1.9,No,Express,Yes,Yes,10,PayPal,Quarterly
285,44,Female,Hoodie,Clothing,44,Arizona,XXL,Yellow,Winter,1.8,Yes,Store Pickup,No,Yes,15,Credit Card,Weekly
286,58,Male,Loafers,Footwear,52,Texas,S,Olive,Summer,3.1,No,Two-Day Shipping,Yes,No,60,Credit Card,Weekly
287,48,Female,Puffer Jacket,Outerwear,58,New York,L,Teal,Summer,4.2,Yes,Two-Day Shipping,No,Yes,46,Cash,Bi-Weekly
288,55,Male,Puffer Jacket,Outerwear,73,Illinois,L,Navy,Spring,1.1,No,Express,Yes,Yes,30,Google Pay,Quarterly
289,50,Male,Leggings,Clothing,38,Arizona,XXL,Navy,Spring,4.6,No,Two-Day Shipping,No,No,55,Credit Card,Annually
290,69,Female,Windbreaker,Outerwear,112,Georgia,XL,Cream,Spring,2.7,No,Next Day Air,Yes,Yes,18,Google Pay,Quarterly
291,30,Male,Trench Coat,Outerwear,16,Colorado,XL,White,Spring,2.5,Yes,Store Pickup,No,No,23,Credit Card,Weekly
292,34,Female,Puffer Jacket,Outerwear,123,Colorado,M,Teal,Fall,5,No,Express,No,No,11,PayPal,Quarterly
293,37,Female,Trench Coat,Outerwear,116,Oregon,S,Orange,Spring,4,No,Store Pickup,Yes,Yes,13,Google Pay,Monthly
294,28,Female,Watch,Accessories,16,Virginia,XS,Navy,Winter,4.7,No,Standard,Yes,No,14,PayPal,Daily
295,43,Female,Coat,Clothing,29,Virginia,S,Orange,Winter,2.8,Yes,Store Pickup,No,Yes,2,Bank Transfer,Quarterly
296,61,Male,Loafers,Footwear,107,New York,XXL,Black,Summer,1.3,No,Next Day Air,No,No,25,Google Pay,Weekly
297,23,Female,Jacket,Clothing,104,Georgia,M,Red,Summer,2.8,No,Two-Day Shipping,Yes,No,11,Apple Pay,Quarterly
298,22,Female,Leggings,Clothing,102,California,XL,Olive,Fall,3.8,No,Two-Day Shipping,No,Yes,48,PayPal,Monthly
299,19,Female,Puffer Jacket,Outerwear,44,Ohio,XS,Pink,Summer,3.7,Yes,Free Shipping,No,No,33,Google Pay,Daily
300,36,Male,Scarf,Accessories,117,Nevada,XXL,Beige,Spring,3.2,Yes,Next Day Air,No,No,13,Google Pay,Bi-Weekly
301,49,Male,Heels,Footwear,75,Oregon,S,Olive,Summer,1.9,Yes,Two-Day Shipping,No,Yes,49,Credit Card,Daily
302,57,Male,Cardigan,Clothing,25,Washington,L,Beige,Fall,3,No,Next Day Air,Yes,No,25,Debit Card,Quarterly
303,51,Female,Sneakers,Footwear,137,Michigan,XS,Purple,Fall,2.6,Yes,Next Day Air,Yes,No,20,Cash,Daily
304,42,Male,Hoodie,Clothing,98,Georgia,XL,Olive,Summer,3.2,Yes,Free Shipping,No,No,23,Debit Card,Monthly
305,44,Female,Windbreaker,Outerwear,108,Washington,L,Olive,Winter,1.7,Yes,Two-Day Shipping,Yes,Yes,46,PayPal,Weekly
306,30,Male,Parka,Outerwear,53,Arizona,XS,Navy,Winter,3,No,Next Day Air,No,No,35,Bank Transfer,Quarterly
307,24,Male,Coat,Clothing,30,New York,M,Yellow,Spring,2.8,No,Free Shipping,No,No,35,Google Pay,Bi-Weekly
308,44,Male,Watch,Accessories,104,Washington,XXL,Teal,Summer,3.3,Yes,Free Shipping,No,No,43,Google Pay,Monthly
309,42,Female,Raincoat,Outerwear,133,Nevada,S,Navy,Fall,2.7,No,Standard,Yes,Yes,21,Debit Card,Bi-Weekly
310,63,Female,Hat,Accessories,116,Ohio,L,Beige,Winter,2.7,Yes,Standard,Yes,Yes,42,PayPal,Annually
311,28,Female,Hoodie,Clothing,41,California,XS,Yellow,Spring,1.1,No,Two-Day Shipping,Yes,Yes,16,Google Pay,Weekly
312,37,Male,Coat,Clothing,78,Oregon,M,Yellow,Summer,1.5,Yes,Standard,Yes,No,55,PayPal,Monthly
313,35,Female,Puffer Jacket,Outerwear,49,Oregon,XL,Navy,Winter,3.5,No,Two-Day Shipping,No,No,30,Google Pay,Weekly
314,37,Female,Cardigan,Clothing,120,Ohio,S,Olive,Spring,1,Yes,Free Shipping,No,No,34,Credit Card,Annually
315,37,Male,Parka,Outerwear,125,Virginia,M,Teal,Summer,4.2,No,Express,No,No,25,Debit Card,Weekly
316,32,Female,Parka,Outerwear,35,Illinois,XXL,Red,Fall,2.1,No,Next Day Air,Yes,Yes,11,Debit Card,Bi-Weekly
317,57,Female,Cardigan,Clothing,84,Oregon,XL,Yellow,Summer,2.3,Yes,Standard,Yes,Yes,6,PayPal,Bi-Weekly
318,64,Male,Slip-ons,Footwear,74,California,S,Black,Winter,1.9,No,Free Shipping,No,No,29,Cash,Daily
319,66,Male,Belt,Accessories,29,Ohio,L,White,Winter,1.7,No,Next Day Air,Yes,Yes,49,Cash,Weekly
320,33,Male,Parka,Outerwear,65,Arizona,XXL,White,Summer,2.9,No,Free Shipping,Yes,Yes,47,Google Pay,Quarterly
321,48,Female,Shorts,Clothing,65,Georgia,XS,Orange,Summer,4.9,Yes,Store Pickup,No,No,0,Debit Card,Bi-Weekly
322,68,Male,Coat,Clothing,17,Texas,XL,Cream,Winter,3.8,Yes,Free Shipping,Yes,Yes,10,Apple Pay,Daily
323,21,Female,Watch,Accessories,54,Oregon,XL,White,Summer,3,No,Two-Day Shipping,No,No,46,Debit Card,Daily
324,64,Male,Trench Coat,Outerwear,79,Tennessee,XS,Yellow,Winter,3.2,No,Express,Yes,No,20,Cash,Monthly
325,22,Male,Sunglasses,Accessories,130,Ohio,M,Purple,Fall,2.8,No,Store Pickup,Yes,Yes,39,Bank Transfer,Bi-Weekly
326,64,Male,Oxfords,Footwear,114,New York,XL,Orange,Winter,4.1,Yes,Two-Day Shipping,No,No,26,Cash,Bi-Weekly
327,51,Male,Jacket,Clothing,26,Washington,S,Navy,Spring,1.8,No,Express,Yes,Yes,36,Cash,Monthly
328,57,Female,Puffer Jacket,Outerwear,27,Georgia,S,Teal,Spring,1.1,Yes,Store Pickup,No,Yes,29,Bank Transfer,Annually
329,53,Female,Skirt,Clothing,109,Virginia,XXL,Black,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Daily
330,30,Male,Mules,Footwear,149,Nevada,S,Teal,Summer,3.2,No,Store Pickup,Yes,No,43,Apple Pay,Annually
331,28,Male,Raincoat,Outerwear,117,Michigan,M,Orange,Summer,3.1,No,Free Shipping,No,No,54,PayPal,Monthly
332,56,Male,Trench Coat,Outerwear,69,Illinois,XL,Cream,Fall,2.4,No,Next Day Air,No,Yes,46,Credit Card,Bi-Weekly
333,26,Female,Leggings,Clothing,16,Ohio,S,Red,Fall,1.1,No,Two-Day Shipping,Yes,Yes,2,Apple Pay,Bi-Weekly
334,34,Female,Loafers,Footwear,78,New York,M,Olive,Spring,3.3,Yes,Store Pickup,Yes,No,50,Apple Pay,Weekly
335,70,Male,Puffer Jacket,Outerwear,91,Texas,XXL,Teal,Winter,1.3,Yes,Free Shipping,No,No,26,Bank Transfer,Daily
336,58,Female,Sneakers,Footwear,28,Ohio,XL,Black,Fall,3.2,Yes,Free Shipping,Yes,Yes,3,Cash,Annually
337,66,Male,Parka,Outerwear,71,Illinois,M,Pink,Summer,1.5,Yes,Next Day Air,Yes,No,16,Credit Card,Monthly
338,66,Male,Windbreaker,Outerwear,138,Michigan,S,Yellow,Winter,3.6,Yes,Two-Day Shipping,Yes,Yes,4,PayPal,Monthly
339,25,Female,Belt,Accessories,123,Georgia,M,Red,Fall,2.4,Yes,Free Shipping,Yes,No,39,Bank Transfer,Monthly
340,20,Male,Slip-ons,Footwear,66,Nevada,M,Navy,Spring,1.4,Yes,Express,Yes,No,0,PayPal,Annually
341,46,Female,Shorts,Clothing,20,Georgia,S,Cream,Summer,1.8,No,Two-Day Shipping,No,Yes,44,Cash,Annually
342,55,Male,Coat,Clothing,80,Florida,XS,Olive,Summer,4.2,No,Standard,No,Yes,4,Apple Pay,Annually
343,24,Male,Necklace,Accessories,89,Washington,XXL,Pink,Summer,4.9,Yes,Free Shipping,No,Yes,11,Debit Card,Quarterly
344,63,Male,Puffer Jacket,Outerwear,25,New York,XL,Olive,Fall,3,Yes,Standard,No,No,22,Cash,Bi-Weekly
345,69,Male,Flip Flops,Footwear,80,Tennessee,L,Black,Fall,1.9,No,Next Day Air,Yes,Yes,46,Apple Pay,Quarterly
346,33,Male,Mules,Footwear,124,Ohio,XL,Beige,Winter,3.2,Yes,Store Pickup,Yes,Yes,55,Debit Card,Bi-Weekly
347,67,Male,Mules,Footwear,55,Georgia,XS,Purple,Spring,1.7,Yes,Store Pickup,Yes,No,56,Apple Pay,Monthly
348,65,Female,Earrings,Accessories,53,Virginia,S,White,Summer,1.7,No,Two-Day Shipping,Yes,Yes,14,Cash,Daily
349,62,Female,Belt,Accessories,49,Michigan,XL,Yellow,Fall,1.7,No,Next Day Air,No,Yes,10,Debit Card,Weekly
350,66,Male,Coat,Clothing,84,Illinois,S,Cream,Summer,4,Yes,Express,No,No,44,PayPal,Monthly
351,43,Male,Mules,Footwear,112,Oregon,M,Pink,Spring,3.1,No,Next Day Air,Yes,Yes,33,Google Pay,Monthly
352,42,Male,Leggings,Clothing,63,Ohio,L,Pink,Fall,4.1,No,Next Day Air,Yes,No,18,Google Pay,Daily
353,59,Female,Slip-ons,Footwear,38,Oregon,XL,White,Summer,4.1,Yes,Next Day Air,No,No,28,Credit Card,Weekly
354,63,Male,Puffer Jacket,Outerwear,131,California,M,Beige,Summer,3.9,Yes,Standard,Yes,No,40,PayPal,Daily
355,57,Male,Puffer Jacket,Outerwear,111,Michigan,L,Black,Summer,4.6,Yes,Express,Yes,Yes,49,Cash,Daily
356,37,Female,Trench Coat,Outerwear,88,Nevada,S,White,Summer,4.8,Yes,Two-Day Shipping,No,Yes,29,Apple Pay,Monthly
357,49,Male,Vest,Clothing,70,Colorado,XXL,Yellow,Winter,,Yes,Two-Day Shipping,Yes,Yes,56,Google Pay,Bi-Weekly
358,29,Male,Sneakers,Footwear,29,Nevada,M,Black,Summer,4.4,No,Free Shipping,Yes,Yes,6,Apple Pay,Weekly
359,57,Male,Flip Flops,Footwear,131,Oregon,XL,Beige,Spring,1.4,No,Free Shipping,No,No,52,Credit Card,Monthly
360,48,Male,Shorts,Clothing,46,Oregon,M,Beige,Winter,3.1,Yes,Two-Day Shipping,Yes,Yes,36,Cash,Annually
361,64,Female,Cardigan,Clothing,124,Colorado,M,Olive,Fall,4.7,No,Two-Day Shipping,No,No,51,Debit Card,Quarterly
362,30,Male,Flip Flops,Footwear,45,Texas,L,Orange,Spring,3.9,Yes,Two-Day Shipping,No,No,2,PayPal,Bi-Weekly
363,58,Male,Sneakers,Footwear,87,Ohio,XS,Olive,Fall,3,No,Standard,Yes,No,21,Apple Pay,Annually
364,30,Female,Dress,Clothing,101,Tennessee,XXL,Yellow,Winter,4.2,Yes,Next Day Air,Yes,No,57,Bank Transfer,Quarterly
365,68,Female,Earrings,Accessories,29,Washington,XL,Olive,Fall,3.2,Yes,Express,No,No,4,Debit Card,Bi-Weekly
366,42,Male,Skirt,Clothing,114,Florida,XL,White,Fall,3.8,No,Store Pickup,Yes,No,26,Credit Card,Monthly
367,46,Female,Oxfords,Footwear,70,Michigan,M,Navy,Spring,2.5,Yes,Express,Yes,No,32,Credit Card,Monthly
368,39,Female,Heels,Footwear,149,Ohio,M,Navy,Spring,4.3,Yes,Express,Yes,No,24,Cash,Quarterly
369,37,Male,T-shirt,Clothing,37,Georgia,L,Black,Spring,3.1,No,Standard,No,Yes,20,Debit Card,Weekly
370,52,Female,Hat,Accessories,127,Nevada,XS,Olive,Summer,1.6,Yes,Standard,Yes,Yes,34,PayPal,Quarterly
371,27,Female,Hat,Accessories,77,Florida,XS,Olive,Fall,3.2,Yes,Express,Yes,No,57,Cash,Daily
372,21,Male,Coat,Clothing,124,Illinois,S,Cream,Winter,3.5,No,Free Shipping,Yes,Yes,59,Bank Transfer,Monthly
373,70,Female,Boots,Footwear,39,Arizona,M,Orange,Winter,2.9,Yes,Express,No,No,25,Debit Card,Annually
374,47,Female,Necklace,Accessories,22,California,L,White,Fall,2.9,Yes,Free Shipping,No,Yes,32,Credit Card,Monthly
375,53,Male,Skirt,Clothing,92,Michigan,L,Pink,Winter,2,Yes,Two-Day Shipping,Yes,No,24,Credit Card,Bi-Weekly
376,68,Female,Mules,Footwear,102,Michigan,XXL,Red,Summer,3.7,Yes,Store Pickup,No,Yes,37,Google Pay,Monthly
377,70,Female,Belt,Accessories,60,Ohio,L,White,Spring,3.7,No,Free Shipping,No,Yes,5,Debit Card,Weekly
378,60,Male,Dress,Clothing,130,Michigan,M,Pink,Winter,1.8,No,Free Shipping,No,No,45,PayPal,Daily
379,50,Female,Vest,Clothing,47,Washington,M,Black,Fall,4.6,Yes,Standard,No,Yes,55,PayPal,Daily
380,62,Female,Mules,Footwear,96,Oregon,L,Pink,Winter,2.7,Yes,Store Pickup,Yes,No,8,Debit Card,Quarterly
381,44,Male,Trench Coat,Outerwear,88,Washington,XXL,Navy,Summer,1,Yes,Express,No,No,8,Credit Card,Weekly
382,68,Female,Parka,Outerwear,61,Arizona,XL,Pink,Winter,2.5,Yes,Express,No,Yes,36,Apple Pay,Annually
383,44,Female,Flip Flops,Footwear,23,Texas,XL,Yellow,Fall,1.5,No,Store Pickup,Yes,Yes,46,Cash,Quarterly
384,51,Male,Earrings,Accessories,148,Tennessee,XL,White,Summer,,Yes,Store Pickup,No,Yes,57,PayPal,Quarterly
385,47,Female,Cardigan,Clothing,99,Illinois,M,Olive,Fall,1.7,No,Store Pickup,No,Yes,40,Apple Pay,Quarterly
386,60,Female,Sneakers,Footwear,21,Ohio,L,White,Summer,3,No,Free Shipping,Yes,No,17,Bank Transfer,Bi-Weekly
387,56,Male,Jacket,Clothing,53,Nevada,L,Beige,Summer,2,Yes,Next Day Air,Yes,Yes,21,Credit Card,Weekly
388,66,Female,Slip-ons,Footwear,113,New York,XXL,Yellow,Summer,1.8,No,Standard,No,Yes,3,Debit Card,Monthly
389,37,Female,Parka,Outerwear,74,Illinois,XXL,Cream,Winter,2.9,Yes,Two-Day Shipping,No,Yes,18,Bank Transfer,Monthly
390,51,Male,Trench Coat,Outerwear,39,Tennessee,XL,Orange,Fall,4.8,No,Two-Day Shipping,No,No,17,PayPal,Daily
391,47,Male,Bracelet,Accessories,64,Michigan,M,Orange,Summer,2.3,Yes,Store Pickup,Yes,Yes,0,Apple Pay,Daily
392,40,Male,Cardigan,Clothing,87,Ohio,S,Black,Spring,3.5,Yes,Two-Day Shipping,Yes,Yes,45,Credit Card,Daily
393,60,Male,Mules,Footwear,43,Oregon,S,Olive,Fall,2.9,Yes,Store Pickup,No,No,49,Apple Pay,Annually
394,28,Male,Hat,Accessories,85,Virginia,XS,Pink,Winter,2.3,Yes,Free Shipping,No,Yes,28,Credit Card,Monthly
395,29,Female,Mules,Footwear,42,Florida,XL,Pink,Summer,3.5,Yes,Next Day Air,No,Yes,2,Credit Card,Daily
396,19,Female,Earrings,Accessories,53,Nevada,XXL,Black,Spring,3.7,No,Express,No,No,36,Credit Card,Quarterly
397,45,Female,Parka,Outerwear,32,Michigan,S,Black,Winter,4.8,No,Standard,No,No,43,PayPal,Monthly
398,41,Female,Jacket,Clothing,35,Washington,L,Olive,Summer,1.7,Yes,Next Day Air,Yes,No,44,Apple Pay,Daily
399,23,Female,Earrings,Accessories,63,Florida,XS,Red,Spring,3.9,Yes,Next Day Air,No,Yes,50,Google Pay,Annually
400,52,Female,Earrings,Accessories,19,Texas,M,Black,Fall,4.2,Yes,Next Day Air,Yes,Yes,51,Cash,Annually
401,27,Male,Puffer Jacket,Outerwear,33,Texas,XXL,Navy,Winter,3.6,No,Two-Day Shipping,Yes,Yes,44,Cash,Weekly
402,58,Male,Dress,Clothing,93,Washington,XS,Yellow,Summer,4.3,Yes,Standard,Yes,No,38,Bank Transfer,Quarterly
403,69,Male,Boots,Footwear,124,Georgia,XXL,Orange,Winter,2.3,Yes,Free Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
404,35,Male,Jacket,Clothing,121,Florida,XXL,Beige,Summer,2.8,Yes,Express,Yes,No,49,Debit Card,Daily
405,18,Male,Raincoat,Outerwear,60,Tennessee,XS,Cream,Fall,2.7,No,Store Pickup,Yes,Yes,9,Cash,Bi-Weekly
406,33,Male,Parka,Outerwear,24,Colorado,S,Cream,Winter,3.4,Yes,Store Pickup,No,No,26,Credit Card,Quarterly
407,25,Male,Heels,Footwear,107,Washington,XL,Purple,Summer,2.9,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Weekly
408,29,Male,Parka,Outerwear,26,Texas,XXL,Beige,Fall,1.8,No,Free Shipping,No,Yes,6,Cash,Daily
